701346.7119258163,726794.7589495551,490.64
701591.9262735986,726781.8212708546,510.53000000000003
701529.0779928498,726736.8957444152,507.3
701361.2675068751,726251.8343253388,506.97
701527.1073883898,726732.4367367375,507.02000000000004
701528.5411452911,726732.56099656,507.02000000000004
701529.4486983494,726733.9768512893,507.02000000000004
701528.346030019,726731.8498295546,507.02000000000004
701529.5674418319,726734.2364852229,507.02000000000004
701528.0943734165,726732.1249610361,507.02000000000004
701528.2005837932,726732.0063578743,507.02000000000004
701529.3562873417,726731.9966958483,507.02000000000004
701529.506021813,726736.6584928412,507.02000000000004
701529.1858246253,726735.681014096,507.02000000000004
701528.3506901206,726731.8374268829,507.02000000000004
701528.363365407,726730.238014316,507.02000000000004
701774.0483867517,726748.5009876831,517.61
701772.2533309252,726749.8220155119,517.61
701774.3683303326,726749.2624478249,517.61
701774.6125533768,726749.3656816137,517.61
701748.7643523014,726798.2574405149,517.61
701775.2031554971,726748.8837110872,517.61
701695.5322950439,726945.9485590138,517.61
701773.2152160803,726750.6018568426,517.6
701777.151869839,726749.306272491,517.61
701765.0476678926,726746.4857257836,517.61
701775.0344225484,726748.9284908798,517.61
701774.0153336162,726748.3011388162,517.61
701774.383148818,726749.7392176532,517.61
701771.0498545667,726748.0678444273,517.61
701766.5969629724,726747.0001634131,517.61
701774.2143299003,726749.334714619,517.61
701774.1991839809,726749.2199315354,517.61
701775.133291617,726749.3247352673,517.61
701774.6017756416,726749.3573227226,517.61
701774.061511163,726749.0648753126,517.61
701774.1443846915,726749.0023909876,517.61
701775.677118483,726748.0601789488,517.61
701774.3922449191,726747.686936709,517.61
701774.4508645524,726748.862887725,517.61
701774.4396652982,726747.7045174736,517.61
701774.0769284373,726748.9668644086,517.61
701580.0215006535,726721.7522709148,522.35
701609.0187828487,726708.3416436145,488.41
701662.1281902108,726708.1081579719,490.19
701734.2440328669,726704.6910311645,498.90000000000003
701596.833418572,726683.9786539123,527.22
701661.8625116237,726685.8107643118,496.13
701588.3637301039,726656.2250934266,493.75
701477.1054909462,726555.3967525291,489.42
701556.6062428195,726532.1286925332,496.25
701455.914905855,726513.0033144322,491.81
701456.0708032055,726512.7685851648,491.79
701456.1488914976,726512.7434839789,491.79
701455.9376652739,726512.9206482472,491.81
701456.1474346116,726512.8311282555,491.79
701456.1296951746,726512.8296914201,491.79
701456.0871271766,726513.3363668163,491.81
701455.8916537825,726512.9586948813,491.81
701455.9531082582,726513.0998299343,491.81
701456.1370457069,726512.7356012085,491.79
701455.9264458471,726512.9509892357,491.81
701456.2832442845,726502.2701882244,491.81
701455.9437250757,726512.945860597,491.81
701455.8313996091,726513.0281380166,491.81
701455.9097628515,726512.9533458035,491.81
701456.0733964134,726512.7589671916,491.79
701455.9609652762,726512.9018658703,491.81
701456.103496593,726512.7971624407,491.79
701456.1023718971,726512.7509467939,491.79
701456.0820065998,726512.7731692984,491.79
701482.117876552,726475.7972253456,490.01
701288.3694741006,726442.5370317651,490.46000000000004
701510.2704074078,726353.996995556,516.83
701635.0545354419,726277.7579919234,486.51
701635.3702716794,726277.5143658201,486.51
701635.3541862239,726277.5227406736,486.51
701635.4738141284,726277.4947458777,486.51
701635.3517207991,726277.5218579349,486.51
701746.7488619518,726269.6102592365,503.95
701471.8484673644,726171.7031625474,488.3
701470.3106168639,726173.342164396,488.31
701470.157807997,726173.4240369662,488.31
701473.0905885113,726170.5602849841,488.31
701470.4444128695,726173.2146480867,488.31
701470.236947086,726173.3337054948,488.31
