645185.507322715,694492.1257974128,301.71
645469.3560508643,694343.556117996,313.53000000000003
645865.7865602693,694146.2132978186,325.74
645854.7960264683,694057.324827176,311.82
645856.6800395019,694056.022646127,311.82
645854.7961220145,694057.3351435426,311.82
645854.7104479295,694057.1078781162,311.82
645854.5850522618,694057.007413341,311.82
645854.7421517761,694057.6488897235,311.82
645855.1582386278,694057.2273572969,311.82
645855.8196919655,694057.3943757667,311.82
645854.7960573338,694057.34866752,311.82
645854.8610982115,694044.6638734089,311.55
645854.6951663918,694058.0761300131,311.82
645856.045901395,694069.1576698729,311.89
645854.4238005531,694057.0502199832,311.82
645854.6649811103,694057.9719486199,311.82
645854.6936516875,694058.1482546432,311.82
645854.8039246164,694057.0021614915,311.82
645854.7263735167,694057.6734817907,311.82
645855.2250088688,694057.2370778882,311.82
645854.9436879704,694059.7087491743,311.8
645855.0139163585,694057.2152682771,311.82
645855.9350324789,694052.725634695,311.82
646255.6988962907,693909.4207992383,315.5
646262.3361096921,693838.7671853274,305.91
646254.6582217717,693824.4666979379,305.66
646690.7589144225,693681.8607863556,280.40000000000003
646660.2402198953,693672.6621954619,280.07
646731.4969380902,693646.5494876492,270.95
646727.6844561773,693662.3198556856,270.97
646736.306750545,693631.5070480461,270.98
646604.6751111837,693525.0040778288,278.95
646753.7747264695,693566.8028304442,296.42
646742.2076510291,693553.7332781359,296.41
646656.5142900033,693483.5289224278,278.73
647256.7659823946,693355.9319886771,272.14
646356.7621422862,693325.4865227821,309.67
646401.9289005604,693277.1259943976,308.81
647256.9265677176,693289.8606895481,266.91
647248.8404996037,693276.8144166211,266.86
646055.666194981,693072.4129562478,319.18
646107.3633333335,693030.7817181064,319.17
647804.2750532242,693055.7776322245,265.45
647778.1973207846,692984.1023835142,256.36
647785.439422328,692999.0329558998,256.02
648346.0977816016,692755.8244184442,266.72
648286.3398484861,692708.8938170152,253.26
648292.25000164,692719.5946506766,253.18
648907.0847758439,692445.2607660869,268.69
648802.4203227703,692437.8272300472,254.59000000000003
648795.6162976102,692424.7721843634,254.47000000000003
649313.7245030851,692139.1779677037,265.06
649322.1766982408,692152.4234100136,265.29
649450.1434947298,692146.3543000075,269.14
649810.914229688,691864.6927524424,263.92
649818.7048649718,691879.0031472242,263.93
649927.1280714076,691882.7194810262,260.31
650389.5183237487,691547.3017720979,277.78000000000003
650398.5072668508,691561.0219713758,278.15000000000003
650493.0053474088,691569.8482418426,286.90000000000003
650876.0573010257,691357.6950871795,304.78000000000003
